dataset_key,dataset,method_name,method,seed,metric_name,test_metric,best_val_metric,best_epoch,epochs_completed,num_params,train_time_seconds,wall_time_seconds,gpu_peak_allocated_mb,gpu_peak_reserved_mb,k_schedule,per_layer_mode,adaptive_mode,k_max,k_min,k_warmup_epochs,warmup_epochs,patience,schedule_power,learning_rate,backend,history
pascal_voc_sp,PascalVOC-SP,fixed_k15,Fixed k=15,0,F1,42.8541105790728,42.59983271884188,1,26,314725,2059.7143721580505,2156.2845470905304,965.88330078125,1018.0,fixed,uniform,none,15,15,10,10,25,1.0,0.0005,dense,"{""train_loss"": [3.0230092421412356, 2.9399798957110574, 2.8612417602808207, 2.7984135256324976, 2.7457876954567624, 2.684128478688108, 2.641679527954683, 2.6195429000558432, 2.5983763373582183, 2.5654439933997555, 2.539206674832392, 2.5090501365634705, 2.491432932223897, 2.456920466553122, 2.449697577493547, 2.441962430192296, 2.417278101280514, 2.397190790297507, 2.3544135165461255, 2.3345520402167277, 2.323257839466644, 2.2906681113050213, 2.2704290906887286, 2.2643270148271, 2.2179759148147347, 2.1959704701786094], ""val_loss"": [2.9813876973258124, 2.8819814602533977, 2.9655408435397677, 3.0153015560574, 2.9418699966536628, 2.9433863110012477, 2.6006762120458813, 2.7765628337860107, 3.6916232930289374, 3.902705972724491, 3.6701104429033067, 3.651105287339952, 2.545559967888726, 3.5859628915786743, 2.6425284730063545, 4.115674008263482, 3.8465218173133002, 3.2508674303690595, 3.9748485565185545, 4.5303859445783825, 3.756401758723789, 4.098786942164103, 3.3428126255671184, 2.600489208433363, 2.581103683842553, 3.988565060827467], ""val_metric"": [42.59983271884188, 41.55312947314599, 34.45645941756666, 30.00004280888662, 27.488151861901404, 23.629221652196325, 12.53975945464746, 30.81736863874814, 0.058050705482081834, 5.26563625405811, 1.729016953613408, 14.64050375487364, 28.573569430116898, 15.122867690379046, 27.585226890295317, 2.188261866442362, 3.509184160786431, 22.244233578202845, 14.359599946345444, 0.018328007429555555, 12.938872671429499, 8.196602483366563, 32.63322406483585, 31.918987094082862, 32.76309840971642, 41.43582621948026], ""k_values"": [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], ""epoch_times"": [78.93421697616577, 78.89457035064697, 79.00072526931763, 79.2467827796936, 78.99187278747559, 78.71916842460632, 79.05798172950745, 78.85774445533752, 78.69198822975159, 79.14197397232056, 79.2861578464508, 78.6543915271759, 79.3098349571228, 79.06114482879639, 79.12886810302734, 78.96962809562683, 78.5639808177948, 78.83228993415833, 79.21231889724731, 79.46157574653625, 78.82877779006958, 79.19602060317993, 78.80398416519165, 79.27570414543152, 79.96764063835144, 83.62502908706665], ""learning_rates"": [0.0001, 0.00015, 0.0002, 0.00025, 0.0003, 0.00035, 0.0004, 0.00045000000000000004, 0.0005, 0.0005, 0.0004995066821070679, 0.0004980286753286195, 0.0004955718126821722, 0.0004921457902821578, 0.0004877641290737884, 0.00048244412147206283, 0.0004762067631165049, 0.0004690766700109659, 0.00046108198137550377, 0.0004522542485937369, 0.0004426283106939473, 0.00043224215685535287, 0.0004211367764821722, 0.00040935599743717243, 0.00039694631307311834, 0.00038395669874474915], ""layer_entropies"": [[-0.62386608622821, 2.0142738820243755, 2.013902626279829, 2.012300437167357, 2.0119971219706065, 2.0117005755737605, 2.011330700324373, 2.011441143750023], [-0.6736515292219698, 2.0139368201692713, 2.013330135049398, 2.0120926837481536, 2.01129780102763, 2.0113407479965337, 2.0121171094287935, 2.012605453591692], [-0.6842077211288495, 2.013013285953597, 2.009877332739413, 2.0112131726371714, 2.010450130011378, 2.0112858250358703, 2.0121311275665197, 2.0127162190954975], [-0.68661108273778, 2.0076425634009145, 2.005136499063989, 2.009806683348353, 2.0094746311991596, 2.011331215739138, 2.0113178527478555, 2.0127587929606325], [-0.6836652037453674, 2.0122039559194755, 2.0027042806765323, 2.009378013023204, 2.0085313667806948, 2.010456936043159, 2.010484169702539, 2.012594773538362], [-0.6862306385699691, 2.0139218407314226, 2.003572323248281, 2.006364228359843, 2.0057746573427546, 2.0091911085573773, 2.0094180337012317, 2.0119723387742425], [-0.6917555388816661, 2.007130249984289, 1.9917654082781844, 2.0018600804112703, 2.002849690328761, 2.0082016245778282, 2.007115801997826, 2.011599485199068], [-0.6923107489144477, 1.994145241528329, 2.0006148144532685, 2.0009397381560934, 2.001501822852909, 2.0071411912214723, 2.005054638841078, 2.010521543440904], [-0.6924198472825066, 1.9776380078924902, 1.9874683876477204, 1.9979276892607323, 2.0019127027335752, 2.0055212636994284, 2.0021104573754913, 2.009331876336687], [-0.6924283884094217, 1.9803430314122341, 1.9733195216276684, 1.9865106998023736, 1.9972884695370694, 2.0029676279030313, 2.000484344876272, 2.0071016445769976], [-0.6929006453740182, 1.9844569565547825, 1.994531614199519, 1.9739142531846228, 1.9962857654379542, 2.00048824951319, 1.9982495565854035, 2.006177192124576], [-0.6929325275228254, 1.9894890654008566, 1.9966408189242444, 1.988945700599692, 1.9989193400906036, 1.996099955611709, 1.9977755976082128, 2.0045978562067055], [-0.6927860575471413, 1.9936669159922416, 1.9749723712117293, 1.9766532036906015, 1.9977029979172902, 1.9914301763922115, 1.9939412027737609, 2.0034087868310997], [-0.6925503579603538, 1.9890200372922004, 1.9705555631883394, 1.9769873245639389, 1.9983160111103435, 1.9863940534564761, 1.9944657063775766, 2.002037490860875], [-0.6927377807566947, 1.9989163892401465, 1.9746102594813422, 1.974572219942834, 1.9927335195909215, 1.9830826987439691, 1.9909111160438013, 1.9996785497396259], [-0.6928308672873568, 1.9889267458740765, 1.9670688087718171, 1.9746847310833289, 1.9939253080149137, 1.9755450516294335, 1.9917721297532347, 1.9984912779234763], [-0.6928232077821066, 1.988345700059426, 1.9675873892551756, 1.9860239143317753, 1.9937584742216825, 1.9703503619469458, 1.988525678835606, 1.9985701160843599], [-0.6929099825565701, 1.9974916206702575, 1.966433333206715, 1.990574973659031, 1.9906280847057798, 1.9732982235367524, 1.988567391881826, 1.9972643647009993], [-0.6928213207876469, 1.9958707311752262, 1.9669024039301688, 1.9868768626300097, 1.990942140850164, 1.9758796190609937, 1.9883867163537026, 1.9954522979337992], [-0.6930856272956726, 1.9999085115242543, 1.9339794603475173, 1.9791467036151258, 1.9888227758604966, 1.9747581081578782, 1.988068177693314, 1.992025911303365], [-0.6930678278235815, 2.0029121715845304, 1.9593610347494805, 1.9879880490890676, 1.9855515711282854, 1.9744950915324946, 1.986565127309941, 1.9910492405842075], [-0.6931137218861118, 2.0077752788898975, 1.9441940729503686, 1.9898293352530794, 1.9868387661222455, 1.9670829446609583, 1.9849172607414698, 1.9920095708834487], [-0.6930136389588816, 2.009491205327598, 1.922308976652481, 1.9913821590473824, 1.9863503907832578, 1.966190332863988, 1.9820791394331494, 1.989815588840761], [-0.6928515396696828, 2.0086504456465355, 1.8921517482481245, 1.9810059497856578, 1.9823936019881312, 1.9642479595774653, 1.9819524208555106, 1.9896495970262185], [-0.6924381631786601, 2.0083966528819848, 1.8926788297107728, 1.958824414300784, 1.98047722698043, 1.9663441155389694, 1.9827280669198883, 1.9900661915512659], [-0.6922137834839628, 2.0078638107958318, 1.9027980837413756, 1.940836744496874, 1.9800254200722738, 1.9678095380652096, 1.982294863165266, 1.99033166648976]], ""effective_k_per_layer"": [[15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15], [15, 15, 15, 15, 15, 15, 15, 15]], ""query_k_per_layer"": [[15.000000141750276, 15.000000141750276, 15.000000141750276, 15.000000141750276, 15.000000141750276, 15.000000141750276, 15.000000141750276, 15.000000141750276], [15.000000139955967, 15.000000139955967, 15.000000139955967, 15.000000139955967, 15.000000139955967, 15.000000139955967, 15.000000139955967, 15.000000139955967], [15.000000128292971, 15.000000128292971, 15.000000128292971, 15.000000128292971, 15.000000128292971, 15.000000128292971, 15.000000128292971, 15.000000128292971], [15.000000122910048, 15.000000122910048, 15.000000122910048, 15.000000122910048, 15.000000122910048, 15.000000122910048, 15.000000122910048, 15.000000122910048], [15.000000152516119, 15.000000152516119, 15.000000152516119, 15.000000152516119, 15.000000152516119, 15.000000152516119, 15.000000152516119, 15.000000152516119], [15.000000122910048, 15.000000122910048, 15.000000122910048, 15.000000122910048, 15.000000122910048, 15.000000122910048, 15.000000122910048, 15.000000122910048], [15.000000122910048, 15.000000122910048, 15.000000122910048, 15.000000122910048, 15.000000122910048, 15.000000122910048, 15.000000122910048, 15.000000122910048], [15.00000011124705, 15.00000011124705, 15.00000011124705, 15.00000011124705, 15.00000011124705, 15.00000011124705, 15.00000011124705, 15.00000011124705], [15.000000116629973, 15.000000116629973, 15.000000116629973, 15.000000116629973, 15.000000116629973, 15.000000116629973, 15.000000116629973, 15.000000116629973], [15.000000115732819, 15.000000115732819, 15.000000115732819, 15.000000115732819, 15.000000115732819, 15.000000115732819, 15.000000115732819, 15.000000115732819], [15.000000152516119, 15.000000152516119, 15.000000152516119, 15.000000152516119, 15.000000152516119, 15.000000152516119, 15.000000152516119, 15.000000152516119], [15.000000123807203, 15.000000123807203, 15.000000123807203, 15.000000123807203, 15.000000123807203, 15.000000123807203, 15.000000123807203, 15.000000123807203], [15.00000015520758, 15.00000015520758, 15.00000015520758, 15.00000015520758, 15.00000015520758, 15.00000015520758, 15.00000015520758, 15.00000015520758], [15.000000087023903, 15.000000087023903, 15.000000087023903, 15.000000087023903, 15.000000087023903, 15.000000087023903, 15.000000087023903, 15.000000087023903], [15.000000135470199, 15.000000135470199, 15.000000135470199, 15.000000135470199, 15.000000135470199, 15.000000135470199, 15.000000135470199, 15.000000135470199], [15.00000012560151, 15.00000012560151, 15.00000012560151, 15.00000012560151, 15.00000012560151, 15.00000012560151, 15.00000012560151, 15.00000012560151], [15.000000161487655, 15.000000161487655, 15.000000161487655, 15.000000161487655, 15.000000161487655, 15.000000161487655, 15.000000161487655, 15.000000161487655], [15.000000130087278, 15.000000130087278, 15.000000130087278, 15.000000130087278, 15.000000130087278, 15.000000130087278, 15.000000130087278, 15.000000130087278], [15.000000133675892, 15.000000133675892, 15.000000133675892, 15.000000133675892, 15.000000133675892, 15.000000133675892, 15.000000133675892, 15.000000133675892], [15.000000152516119, 15.000000152516119, 15.000000152516119, 15.000000152516119, 15.000000152516119, 15.000000152516119, 15.000000152516119, 15.000000152516119], [15.000000120218587, 15.000000120218587, 15.000000120218587, 15.000000120218587, 15.000000120218587, 15.000000120218587, 15.000000120218587, 15.000000120218587], [15.000000113041358, 15.000000113041358, 15.000000113041358, 15.000000113041358, 15.000000113041358, 15.000000113041358, 15.000000113041358, 15.000000113041358], [15.00000013816166, 15.00000013816166, 15.00000013816166, 15.00000013816166, 15.00000013816166, 15.00000013816166, 15.00000013816166, 15.00000013816166], [15.000000164179115, 15.000000164179115, 15.000000164179115, 15.000000164179115, 15.000000164179115, 15.000000164179115, 15.000000164179115, 15.000000164179115], [15.000000173150651, 15.000000173150651, 15.000000173150651, 15.000000173150651, 15.000000173150651, 15.000000173150651, 15.000000173150651, 15.000000173150651], [15.000000119321435, 15.000000119321435, 15.000000119321435, 15.000000119321435, 15.000000119321435, 15.000000119321435, 15.000000119321435, 15.000000119321435]], ""scheduled_layer_kmax"": [[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]]}"
